,Country,Year,Sex,Age,Cases
65336,TN,2004,Female,,19.0
65337,TN,2005,Female,,16.0
65338,TN,2006,Female,,33.0
65339,TN,2007,Female,,29.0
65353,TO,1995,Female,,2.0
65354,TO,1998,Female,,1.0
65355,TO,1999,Female,,2.0
65356,TO,2000,Female,,1.0
65358,TO,2002,Female,,1.0
65359,TO,2003,Female,,2.0
65360,TO,2005,Female,,2.0
65363,TO,2008,Female,,2.0
65392,TT,2000,Female,,2.0
65393,TT,2003,Female,,1.0
65407,TV,1995,Female,,1.0
65414,TV,2005,Female,,2.0
65415,TV,2007,Female,,3.0
65416,TZ,1996,Female,,472.0
65417,TZ,2001,Female,,522.0
65418,TZ,2002,Female,,475.0
65419,TZ,2003,Female,,509.0
65420,TZ,2004,Female,,544.0
65421,TZ,2005,Female,,547.0
65422,TZ,2006,Female,,507.0
65423,TZ,2007,Female,,535.0
65424,TZ,2008,Female,,564.0
65438,UA,1995,Female,,185.0
65439,UA,1998,Female,,194.0
65440,UA,1999,Female,,222.0
65441,UA,2000,Female,,218.0
65443,UA,2003,Female,,221.0
65446,UA,2006,Female,,246.0
65458,UG,1998,Female,,395.0
65459,UG,2007,Female,,382.0
65486,UY,1995,Female,,9.0
65487,UY,1996,Female,,10.0
65488,UY,1997,Female,,8.0
65489,UY,1998,Female,,6.0
65490,UY,1999,Female,,11.0
65491,UY,2000,Female,,12.0
65492,UY,2001,Female,,3.0
65493,UY,2002,Female,,11.0
65494,UY,2004,Female,,11.0
65495,UY,2005,Female,,8.0
65496,UY,2006,Female,,11.0
65497,UY,2007,Female,,7.0
65511,UZ,1996,Female,,149.0
65512,UZ,2000,Female,,112.0
65513,UZ,2003,Female,,172.0
65514,UZ,2004,Female,,211.0
65547,VE,1999,Female,,134.0
65548,VE,2002,Female,,123.0
65549,VE,2003,Female,,140.0
65550,VE,2004,Female,,135.0
65551,VE,2005,Female,,146.0
65595,VN,1996,Female,,3360.0
65596,VN,1999,Female,,3034.0
65597,VN,2000,Female,,2847.0
65598,VN,2003,Female,,2283.0
65599,VN,2006,Female,,1996.0
65600,VN,2008,Female,,1858.0
65616,VU,1996,Female,,4.0
65618,VU,2001,Female,,1.0
65619,VU,2002,Female,,3.0
65620,VU,2003,Female,,1.0
65621,VU,2004,Female,,2.0
65622,VU,2005,Female,,1.0
65624,VU,2007,Female,,1.0
65625,VU,2008,Female,,5.0
65658,WS,1995,Female,,1.0
65659,WS,1997,Female,,2.0
65663,WS,2003,Female,,2.0
65664,WS,2005,Female,,1.0
65674,YE,1995,Female,,106.0
65675,YE,1998,Female,,158.0
65676,YE,2000,Female,,247.0
65677,YE,2001,Female,,192.0
65678,YE,2002,Female,,122.0
65679,YE,2003,Female,,114.0
65680,YE,2004,Female,,86.0
65681,YE,2005,Female,,85.0
65682,YE,2006,Female,,73.0
65683,YE,2007,Female,,113.0
65684,YE,2008,Female,,102.0
65701,YU,2002,Female,,19.0
65717,ZA,2004,Female,,2182.0
65718,ZA,2005,Female,,2352.0
65733,ZM,2000,Female,,112.0
65734,ZM,2002,Female,,297.0
65735,ZM,2003,Female,,297.0
65736,ZM,2004,Female,,245.0
65737,ZM,2005,Female,,235.0
65738,ZM,2006,Female,,207.0
65739,ZM,2007,Female,,244.0
65740,ZM,2008,Female,,187.0
65755,ZW,2003,Female,,225.0
65756,ZW,2004,Female,,214.0
65757,ZW,2005,Female,,193.0
65758,ZW,2006,Female,,230.0
65759,ZW,2008,Female,,174.0
65790,AE,2002,Female,65,1.0
65791,AE,2003,Female,65,4.0
65792,AE,2004,Female,65,3.0
65794,AE,2008,Female,65,3.0
65807,AF,2001,Female,65,89.0
65808,AF,2002,Female,65,218.0
65809,AF,2005,Female,65,246.0
65810,AF,2007,Female,65,353.0
65811,AF,2008,Female,65,364.0
65868,AL,1995,Female,65,16.0
65869,AL,1997,Female,65,8.0
65870,AL,1998,Female,65,13.0
65871,AL,1999,Female,65,16.0
65872,AL,2000,Female,65,11.0
65873,AL,2001,Female,65,9.0
65874,AL,2002,Female,65,17.0
65875,AL,2003,Female,65,20.0
65876,AL,2004,Female,65,22.0
65877,AL,2005,Female,65,18.0
65893,AM,1997,Female,65,1.0
65894,AM,1998,Female,65,6.0
65895,AM,1999,Female,65,7.0
65896,AM,2000,Female,65,4.0
65897,AM,2001,Female,65,5.0
65898,AM,2002,Female,65,1.0
65899,AM,2003,Female,65,3.0
65916,AO,1996,Female,65,113.0
65917,AO,2003,Female,65,129.0
65918,AO,2005,Female,65,417.0
65919,AO,2006,Female,65,314.0
65920,AO,2007,Female,65,367.0
65921,AO,2008,Female,65,337.0
65935,AR,1996,Female,65,463.0
65974,AT,1999,Female,65,26.0
65992,AU,2000,Female,65,14.0
65993,AU,2001,Female,65,20.0
65994,AU,2003,Female,65,7.0
66009,AZ,2002,Female,65,21.0
66010,AZ,2003,Female,65,5.0
66011,AZ,2004,Female,65,24.0
66027,BA,1995,Female,65,23.0
66028,BA,1998,Female,65,85.0
66029,BA,2002,Female,65,81.0
66030,BA,2003,Female,65,73.0
66031,BA,2006,Female,65,88.0
66051,BB,2006,Female,65,1.0
66067,BD,2003,Female,65,591.0
66068,BD,2005,Female,65,1230.0
66069,BD,2006,Female,65,1735.0
66070,BD,2007,Female,65,1818.0
66071,BD,2008,Female,65,1947.0
66085,BE,1996,Female,65,26.0
66086,BE,1997,Female,65,28.0
66087,BE,1998,Female,65,35.0
66088,BE,1999,Female,65,16.0
66102,BF,1998,Female,65,14.0
66103,BF,2003,Female,65,36.0
66104,BF,2004,Female,65,33.0
66105,BF,2005,Female,65,40.0
66106,BF,2006,Female,65,47.0
66107,BF,2008,Female,65,57.0
66122,BG,2003,Female,65,58.0
66123,BG,2004,Female,65,71.0
66137,BH,2000,Female,65,1.0
66139,BH,2002,Female,65,1.0
66155,BI,1999,Female,65,28.0
66157,BI,2001,Female,65,15.0
66158,BI,2002,Female,65,23.0
66159,BI,2005,Female,65,33.0
66160,BI,2006,Female,65,14.0
66161,BI,2007,Female,65,38.0
66162,BI,2008,Female,65,38.0
66176,BJ,1995,Female,65,22.0
66177,BJ,1996,Female,65,21.0
66178,BJ,1998,Female,65,19.0
66179,BJ,2000,Female,65,25.0
66181,BJ,2004,Female,65,24.0
66182,BJ,2005,Female,65,39.0
66183,BJ,2006,Female,65,41.0
66185,BJ,2008,Female,65,30.0
66226,BN,2000,Female,65,4.0
66227,BN,2002,Female,65,7.0
66228,BN,2003,Female,65,6.0
66229,BN,2004,Female,65,4.0
66244,BO,1996,Female,65,175.0
66245,BO,1997,Female,65,187.0
66246,BO,1999,Female,65,222.0
66247,BO,2000,Female,65,233.0
66248,BO,2001,Female,65,283.0
66249,BO,2002,Female,65,295.0
66250,BO,2003,Female,65,305.0
66251,BO,2004,Female,65,281.0
66252,BO,2005,Female,65,262.0
66253,BO,2006,Female,65,241.0
66254,BO,2008,Female,65,251.0
66268,BR,2004,Female,65,1189.0
66269,BR,2005,Female,65,1104.0
66283,BS,1997,Female,65,2.0
66284,BS,2000,Female,65,1.0
66303,BT,1999,Female,65,9.0
66304,BT,2001,Female,65,8.0
66305,BT,2002,Female,65,10.0
66306,BT,2003,Female,65,6.0
66307,BT,2004,Female,65,5.0
66308,BT,2005,Female,65,2.0
66309,BT,2006,Female,65,9.0
66310,BT,2007,Female,65,6.0
66324,BW,2003,Female,65,43.0
66325,BW,2005,Female,65,48.0
66326,BW,2006,Female,65,38.0
66327,BW,2007,Female,65,37.0
66341,BY,2003,Female,65,45.0
66342,BY,2004,Female,65,67.0
66343,BY,2005,Female,65,62.0
66344,BY,2007,Female,65,58.0
66345,BY,2008,Female,65,65.0
66359,BZ,2000,Female,65,4.0
66360,BZ,2001,Female,65,2.0
66361,BZ,2002,Female,65,4.0
66362,BZ,2003,Female,65,5.0
66364,BZ,2005,Female,65,4.0
66365,CA,1980,Female,65,104.0
66366,CA,1981,Female,65,92.0
66367,CA,1982,Female,65,80.0
66368,CA,1983,Female,65,86.0
66369,CA,1984,Female,65,100.0
66370,CA,1985,Female,65,97.0
66371,CA,1986,Female,65,95.0
66372,CA,1987,Female,65,79.0
66373,CA,1988,Female,65,80.0
66374,CA,1989,Female,65,81.0
66375,CA,1990,Female,65,72.0
66376,CA,1991,Female,65,60.0
66377,CA,1992,Female,65,78.0
66378,CA,1993,Female,65,55.0
66379,CA,1994,Female,65,59.0
66380,CA,1995,Female,65,51.0
66381,CA,1996,Female,65,50.0
66382,CA,1997,Female,65,53.0
66383,CA,1998,Female,65,54.0
66384,CA,1999,Female,65,51.0
66385,CA,2000,Female,65,66.0
66386,CA,2001,Female,65,53.0
66387,CA,2002,Female,65,45.0
66388,CA,2003,Female,65,36.0
66389,CA,2004,Female,65,48.0
66404,CD,2004,Female,65,721.0
66405,CD,2005,Female,65,951.0
66406,CD,2007,Female,65,1099.0
66407,CD,2008,Female,65,1212.0
66420,CF,1995,Female,65,9.0
66421,CF,1998,Female,65,26.0
66422,CF,1999,Female,65,42.0
66424,CF,2001,Female,65,1.0
66425,CF,2002,Female,65,18.0
66426,CF,2004,Female,65,9.0
66427,CF,2005,Female,65,15.0
66429,CF,2008,Female,65,57.0
66444,CG,2007,Female,65,60.0
66445,CG,2008,Female,65,51.0
66459,CH,1995,Female,65,15.0
66460,CH,1996,Female,65,12.0
66461,CH,1997,Female,65,12.0
66462,CH,1998,Female,65,11.0
66463,CH,1999,Female,65,6.0
66478,CI,1995,Female,65,19.0
66479,CI,2006,Female,65,209.0
66480,CI,2007,Female,65,235.0
66481,CI,2008,Female,65,254.0
66493,CK,1992,Female,65,1.0
66521,CL,1999,Female,65,98.0
66522,CL,2000,Female,65,83.0
66523,CL,2001,Female,65,83.0
66524,CL,2002,Female,65,89.0
66525,CL,2003,Female,65,80.0
66526,CL,2004,Female,65,74.0
66540,CM,1997,Female,65,14.0
66541,CM,1998,Female,65,30.0
66542,CM,1999,Female,65,21.0
66543,CM,2000,Female,65,33.0
66544,CM,2003,Female,65,72.0
66545,CM,2004,Female,65,140.0
66546,CM,2005,Female,65,143.0
66547,CM,2006,Female,65,142.0
66548,CM,2007,Female,65,148.0
66560,CN,2002,Female,65,6740.0
66561,CN,2004,Female,65,15739.0
66562,CN,2005,Female,65,21244.0
66563,CN,2006,Female,65,21212.0
66564,CN,2007,Female,65,21339.0
66565,CN,2008,Female,65,21086.0
66580,CO,2000,Female,65,510.0
66581,CO,2001,Female,65,359.0
66582,CO,2003,Female,65,421.0
66583,CO,2004,Female,65,426.0
66584,CO,2005,Female,65,395.0
66585,CO,2006,Female,65,469.0
66586,CO,2007,Female,65,461.0
66587,CO,2008,Female,65,406.0
66602,CR,2001,Female,65,15.0
66603,CR,2002,Female,65,19.0
66604,CR,2003,Female,65,16.0
66605,CR,2004,Female,65,22.0
66606,CR,2005,Female,65,14.0
66620,CU,1995,Female,65,80.0
66621,CU,1996,Female,65,63.0
66622,CU,1997,Female,65,46.0
66623,CU,1999,Female,65,35.0
66624,CU,2000,Female,65,39.0
66625,CU,2001,Female,65,39.0
66626,CU,2002,Female,65,34.0
66627,CU,2003,Female,65,29.0
66628,CU,2005,Female,65,29.0
66629,CU,2006,Female,65,23.0
66641,CV,2004,Female,65,4.0
66642,CV,2005,Female,65,6.0
66643,CV,2007,Female,65,6.0
66644,CV,2008,Female,65,3.0
66681,CZ,1997,Female,65,72.0
66682,CZ,1998,Female,65,82.0
66683,CZ,1999,Female,65,71.0
66684,CZ,2001,Female,65,54.0
66685,CZ,2002,Female,65,43.0
66686,CZ,2003,Female,65,34.0
66687,CZ,2004,Female,65,29.0
66688,CZ,2005,Female,65,28.0
66689,CZ,2006,Female,65,30.0
66690,CZ,2007,Female,65,28.0
66691,CZ,2008,Female,65,23.0
66705,DE,1995,Female,65,397.0
66706,DE,1997,Female,65,343.0
66707,DE,1998,Female,65,298.0
66708,DE,1999,Female,65,295.0
66722,DJ,2001,Female,65,8.0
66723,DJ,2002,Female,65,4.0
66724,DJ,2004,Female,65,10.0
66725,DJ,2005,Female,65,8.0
66726,DJ,2006,Female,65,5.0
66727,DJ,2008,Female,65,10.0
66741,DK,1995,Female,65,2.0
66742,DK,1996,Female,65,8.0
66743,DK,1997,Female,65,8.0
66744,DK,1998,Female,65,6.0
66745,DK,2000,Female,65,8.0
66746,DK,2002,Female,65,5.0
66747,DK,2003,Female,65,4.0
66748,DK,2004,Female,65,2.0
66784,DO,2000,Female,65,75.0
66785,DO,2002,Female,65,62.0
66786,DO,2003,Female,65,73.0
66787,DO,2004,Female,65,44.0
66788,DO,2005,Female,65,54.0
66789,DO,2006,Female,65,58.0
66790,DO,2007,Female,65,43.0
66804,DZ,2001,Female,65,334.0
66805,DZ,2002,Female,65,258.0
66806,DZ,2005,Female,65,465.0
66807,DZ,2007,Female,65,391.0
66821,EC,2001,Female,65,190.0
66822,EC,2004,Female,65,120.0
66823,EC,2005,Female,65,127.0
66824,EC,2006,Female,65,112.0
66825,EC,2007,Female,65,123.0
66826,EC,2008,Female,65,145.0
66840,EE,1996,Female,65,12.0
66841,EE,1998,Female,65,10.0
66842,EE,1999,Female,65,7.0
66843,EE,2000,Female,65,10.0
66844,EE,2001,Female,65,8.0
66845,EE,2002,Female,65,8.0
66846,EE,2003,Female,65,15.0
66847,EE,2004,Female,65,7.0
66848,EE,2005,Female,65,8.0
66849,EE,2006,Female,65,6.0
66850,EE,2008,Female,65,15.0
66865,EG,2001,Female,65,49.0
66872,ER,2001,Female,65,15.0
66873,ER,2002,Female,65,20.0
66874,ER,2003,Female,65,22.0
66875,ER,2005,Female,65,18.0
66876,ER,2006,Female,65,18.0
66908,ET,2000,Female,65,122.0
66909,ET,2001,Female,65,111.0
66910,ET,2002,Female,65,136.0
66911,ET,2003,Female,65,137.0
66912,ET,2004,Female,65,124.0
66913,ET,2005,Female,65,155.0
66914,ET,2006,Female,65,159.0
66915,ET,2007,Female,65,213.0
66916,ET,2008,Female,65,322.0
66932,FI,1995,Female,65,65.0
66933,FI,1996,Female,65,58.0
66934,FI,1997,Female,65,35.0
66935,FI,1998,Female,65,40.0
66936,FI,1999,Female,65,39.0
66937,FI,2006,Female,65,19.0
66938,FI,2007,Female,65,13.0
66939,FI,2008,Female,65,14.0
66944,FJ,1994,Female,65,1.0
66945,FJ,1995,Female,65,3.0
66946,FJ,1996,Female,65,2.0
66947,FJ,1997,Female,65,3.0
66948,FJ,1998,Female,65,2.0
66949,FJ,1999,Female,65,1.0
66951,FJ,2002,Female,65,2.0
66952,FJ,2003,Female,65,1.0
66953,FJ,2004,Female,65,1.0
66954,FJ,2008,Female,65,4.0
66969,FM,2000,Female,65,1.0
66985,FR,1995,Female,65,365.0
67001,GA,1995,Female,65,3.0
67002,GA,2002,Female,65,28.0
67003,GA,2003,Female,65,18.0
67004,GA,2004,Female,65,27.0
67005,GA,2005,Female,65,18.0
67006,GA,2006,Female,65,21.0
67021,GB,1998,Female,65,114.0
67038,GD,1999,Female,65,1.0
67059,GE,1995,Female,65,5.0
67060,GE,1997,Female,65,12.0
67061,GE,1998,Female,65,7.0
67062,GE,1999,Female,65,8.0
67063,GE,2001,Female,65,22.0
67064,GE,2004,Female,65,29.0
67079,GH,1995,Female,65,48.0
67080,GH,2000,Female,65,176.0
67081,GH,2001,Female,65,227.0
67082,GH,2002,Female,65,238.0
67083,GH,2003,Female,65,203.0
67084,GH,2004,Female,65,191.0
67085,GH,2005,Female,65,221.0
67086,GH,2006,Female,65,229.0
67087,GH,2007,Female,65,207.0
67091,GM,1997,Female,65,8.0
67093,GM,2002,Female,65,10.0
67094,GM,2005,Female,65,27.0
67107,GN,1995,Female,65,19.0
67108,GN,1996,Female,65,31.0
67109,GN,1997,Female,65,32.0
67110,GN,1998,Female,65,25.0
67111,GN,2000,Female,65,45.0
67112,GN,2001,Female,65,46.0
67113,GN,2003,Female,65,40.0
67114,GN,2004,Female,65,63.0
67115,GN,2005,Female,65,55.0
67116,GN,2006,Female,65,53.0
67117,GN,2008,Female,65,88.0
67129,GQ,1997,Female,65,3.0
67130,GQ,1998,Female,65,4.0
67132,GQ,2004,Female,65,4.0
67135,GQ,2008,Female,65,9.0
67151,GR,2006,Female,65,24.0
67152,GR,2007,Female,65,24.0
67153,GR,2008,Female,65,7.0
67167,GT,1995,Female,65,94.0
67168,GT,1997,Female,65,117.0
67169,GT,1998,Female,65,103.0
67170,GT,1999,Female,65,89.0
67171,GT,2000,Female,65,111.0
67172,GT,2001,Female,65,90.0
67173,GT,2002,Female,65,74.0
67174,GT,2003,Female,65,75.0
67175,GT,2004,Female,65,78.0
67176,GT,2005,Female,65,95.0
67190,GU,2004,Female,65,1.0
67191,GU,2005,Female,65,2.0
67192,GU,2006,Female,65,2.0
67193,GU,2007,Female,65,1.0
67194,GU,2008,Female,65,3.0
67210,GW,1996,Female,65,13.0
67211,GW,2000,Female,65,12.0
67213,GW,2002,Female,65,12.0
67214,GW,2003,Female,65,24.0
67215,GW,2004,Female,65,29.0
67216,GW,2005,Female,65,19.0
67217,GW,2006,Female,65,15.0
67219,GW,2008,Female,65,11.0
67234,GY,1997,Female,65,4.0
67235,GY,2000,Female,65,3.0
67236,GY,2001,Female,65,2.0
67237,GY,2007,Female,65,3.0
67253,HK,2000,Female,65,211.0
67254,HK,2001,Female,65,200.0
67255,HK,2002,Female,65,153.0
67256,HK,2003,Female,65,160.0
67270,HN,1998,Female,65,38.0
67271,HN,2005,Female,65,104.0
67287,HR,1995,Female,65,130.0
67288,HR,1997,Female,65,136.0
67289,HR,1998,Female,65,131.0
67291,HR,2003,Female,65,69.0
67292,HR,2004,Female,65,56.0
67305,HT,1998,Female,65,119.0
67306,HT,1999,Female,65,110.0
67307,HT,2000,Female,65,71.0
67308,HT,2001,Female,65,93.0
67309,HT,2002,Female,65,99.0
67310,HT,2003,Female,65,108.0
67311,HT,2004,Female,65,125.0
67312,HT,2005,Female,65,132.0
67313,HT,2006,Female,65,126.0
67327,HU,1996,Female,65,76.0
67328,HU,1997,Female,65,44.0
67329,HU,1998,Female,65,40.0
67330,HU,1999,Female,65,32.0
67331,HU,2000,Female,65,30.0
67332,HU,2008,Female,65,25.0
67345,ID,1998,Female,65,617.0
67346,ID,1999,Female,65,745.0
67347,ID,2001,Female,65,845.0
67348,ID,2002,Female,65,1292.0
67349,ID,2003,Female,65,1649.0
67350,ID,2004,Female,65,2212.0
67351,ID,2005,Female,65,2783.0
67352,ID,2006,Female,65,3203.0
67369,IE,2006,Female,65,3.0
67384,IL,1996,Female,65,18.0
67385,IL,1998,Female,65,26.0
67386,IL,1999,Female,65,22.0
67387,IL,2001,Female,65,18.0
67388,IL,2002,Female,65,16.0
67389,IL,2003,Female,65,18.0
67390,IL,2004,Female,65,11.0
67391,IL,2006,Female,65,7.0
67405,IN,2007,Female,65,7395.0
67414,IQ,2001,Female,65,86.0
67415,IQ,2002,Female,65,116.0
67416,IQ,2004,Female,65,80.0
67417,IQ,2005,Female,65,80.0
67432,IR,2001,Female,65,693.0
67433,IR,2002,Female,65,732.0
67434,IR,2003,Female,65,776.0
67435,IR,2005,Female,65,701.0
67450,IS,1995,Female,65,1.0
67452,IS,1998,Female,65,1.0
67460,IS,2006,Female,65,1.0
67489,JM,2000,Female,65,1.0
67490,JM,2001,Female,65,3.0
67492,JM,2003,Female,65,2.0
67493,JM,2004,Female,65,1.0
67494,JM,2005,Female,65,3.0
67495,JM,2006,Female,65,1.0
67509,JO,1996,Female,65,4.0
67510,JO,1997,Female,65,7.0
67511,JO,1998,Female,65,1.0
67512,JO,1999,Female,65,5.0
67513,JO,2000,Female,65,5.0
67514,JO,2001,Female,65,4.0
67515,JO,2002,Female,65,5.0
67518,JO,2005,Female,65,5.0
67519,JO,2006,Female,65,6.0
67520,JO,2007,Female,65,7.0
67521,JO,2008,Female,65,3.0
67535,JP,1995,Female,65,2234.0
67536,JP,1996,Female,65,1974.0
67537,JP,1997,Female,65,2177.0
67538,JP,1998,Female,65,1884.0
67539,JP,1999,Female,65,2128.0
67540,JP,2000,Female,65,1958.0
67541,JP,2001,Female,65,1880.0
67542,JP,2002,Female,65,1808.0
67543,JP,2003,Female,65,1966.0
67544,JP,2004,Female,65,1861.0
67545,JP,2005,Female,65,2077.0
67551,KE,1995,Female,65,117.0
67552,KE,1996,Female,65,114.0
67553,KE,1998,Female,65,141.0
67554,KE,1999,Female,65,179.0
67555,KE,2000,Female,65,148.0
67556,KE,2001,Female,65,221.0
67557,KE,2003,Female,65,309.0
67558,KE,2005,Female,65,315.0
67559,KE,2006,Female,65,379.0
67574,KG,1995,Female,65,19.0
67575,KG,1998,Female,65,9.0
67576,KG,1999,Female,65,35.0
67577,KG,2004,Female,65,72.0
67592,KH,1996,Female,65,547.0
67593,KH,1999,Female,65,852.0
67594,KH,2001,Female,65,829.0
67595,KH,2002,Female,65,1100.0
67596,KH,2003,Female,65,1256.0
67597,KH,2004,Female,65,1270.0
67598,KH,2005,Female,65,1573.0
67599,KH,2006,Female,65,1557.0
67600,KH,2007,Female,65,1459.0
67601,KH,2008,Female,65,1607.0
67616,KI,1999,Female,65,4.0
67617,KI,2000,Female,65,3.0
67618,KI,2001,Female,65,1.0
67619,KI,2002,Female,65,1.0
67620,KI,2003,Female,65,4.0
67621,KI,2004,Female,65,1.0
67622,KI,2005,Female,65,1.0
67630,KM,1995,Female,65,2.0
67631,KM,2000,Female,65,1.0
67633,KM,2002,Female,65,3.0
67634,KM,2003,Female,65,1.0
67635,KM,2005,Female,65,8.0
67662,KP,1997,Female,65,148.0
67663,KP,2000,Female,65,357.0
67664,KP,2002,Female,65,521.0
67665,KP,2003,Female,65,370.0
67666,KP,2004,Female,65,269.0
67667,KP,2006,Female,65,397.0
67668,KP,2007,Female,65,440.0
67682,KR,1995,Female,65,867.0
67683,KR,1996,Female,65,839.0
67684,KR,1997,Female,65,807.0
67685,KR,1998,Female,65,912.0
67686,KR,1999,Female,65,933.0
67687,KR,2000,Female,65,795.0
67688,KR,2001,Female,65,1270.0
67689,KR,2002,Female,65,1329.0
67690,KR,2003,Female,65,1325.0
67691,KR,2004,Female,65,1516.0
67692,KR,2005,Female,65,1729.0
67706,KW,1995,Female,65,2.0
67707,KW,1996,Female,65,2.0
67708,KW,1997,Female,65,4.0
67709,KW,1998,Female,65,5.0
67710,KW,1999,Female,65,2.0
67711,KW,2000,Female,65,1.0
67712,KW,2001,Female,65,2.0
67713,KW,2002,Female,65,2.0
67714,KW,2003,Female,65,1.0
67715,KW,2005,Female,65,5.0
67716,KW,2006,Female,65,6.0
67759,KZ,1998,Female,65,69.0
67760,KZ,2000,Female,65,204.0
67761,KZ,2001,Female,65,173.0
67762,KZ,2002,Female,65,208.0
67763,KZ,2004,Female,65,189.0
67764,KZ,2006,Female,65,150.0
67779,LA,1996,Female,65,24.0
67780,LA,1997,Female,65,54.0
67781,LA,1998,Female,65,65.0
67782,LA,1999,Female,65,90.0
67783,LA,2000,Female,65,71.0
67784,LA,2001,Female,65,71.0
67785,LA,2002,Female,65,90.0
67786,LA,2003,Female,65,98.0
67787,LA,2004,Female,65,121.0
67788,LA,2005,Female,65,178.0
67789,LA,2006,Female,65,205.0
67790,LA,2008,Female,65,192.0
67800,LB,1995,Female,65,3.0
67801,LB,1996,Female,65,4.0
67802,LB,1999,Female,65,3.0
67803,LB,2000,Female,65,6.0
67804,LB,2002,Female,65,3.0
67805,LB,2003,Female,65,4.0
67806,LB,2004,Female,65,4.0
67807,LB,2005,Female,65,1.0
67825,LC,2005,Female,65,2.0
67826,LC,2007,Female,65,1.0
67831,LK,1996,Female,65,62.0
67832,LK,1997,Female,65,81.0
67833,LK,2002,Female,65,107.0
67834,LK,2003,Female,65,120.0
67835,LK,2004,Female,65,102.0
67836,LK,2006,Female,65,129.0
67847,LR,1996,Female,65,7.0
67849,LR,1998,Female,65,16.0
67851,LR,2000,Female,65,16.0
67852,LR,2001,Female,65,12.0
67853,LR,2003,Female,65,22.0
67854,LR,2004,Female,65,42.0
67855,LR,2005,Female,65,25.0
67856,LR,2006,Female,65,68.0
67871,LS,1995,Female,65,19.0
67872,LS,1996,Female,65,28.0
67873,LS,1997,Female,65,23.0
67874,LS,1998,Female,65,23.0
67876,LS,2004,Female,65,36.0
67877,LS,2005,Female,65,121.0
67878,LS,2006,Female,65,125.0
67893,LT,1997,Female,65,67.0
67894,LT,1998,Female,65,46.0
67895,LT,2000,Female,65,48.0
67896,LT,2001,Female,65,59.0
67897,LT,2006,Female,65,53.0
67898,LT,2007,Female,65,37.0
67915,LU,1996,Female,65,3.0
67916,LU,1997,Female,65,5.0
67918,LU,2002,Female,65,2.0
67920,LU,2006,Female,65,1.0
67936,LV,1995,Female,65,29.0
67937,LV,1996,Female,65,16.0
67938,LV,1997,Female,65,14.0
67939,LV,1998,Female,65,18.0
67940,LV,1999,Female,65,18.0
67941,LV,2000,Female,65,15.0
67942,LV,2001,Female,65,20.0
67943,LV,2002,Female,65,22.0
67944,LV,2003,Female,65,26.0
67945,LV,2004,Female,65,19.0
67946,LV,2008,Female,65,12.0
67961,LY,1996,Female,65,11.0
67963,LY,2003,Female,65,21.0
67964,LY,2004,Female,65,23.0
67965,LY,2005,Female,65,20.0
67966,LY,2006,Female,65,11.0
67982,MA,1995,Female,65,299.0
67983,MA,1996,Female,65,292.0
67984,MA,1997,Female,65,275.0
67985,MA,1998,Female,65,330.0
67986,MA,1999,Female,65,332.0
67987,MA,2000,Female,65,352.0
67988,MA,2001,Female,65,360.0
67989,MA,2002,Female,65,386.0
67990,MA,2003,Female,65,351.0
67991,MA,2004,Female,65,325.0
67992,MA,2005,Female,65,398.0
68011,MC,1999,Female,65,1.0
68031,MD,1995,Female,65,12.0
68032,MD,1996,Female,65,6.0
68033,MD,1997,Female,65,8.0
68034,MD,1998,Female,65,7.0
68035,MD,1999,Female,65,6.0
68036,MD,2001,Female,65,10.0
68037,MD,2002,Female,65,8.0
68038,MD,2003,Female,65,22.0
68039,MD,2004,Female,65,22.0
68040,MD,2006,Female,65,31.0
68041,ME,2005,Female,65,8.0
68042,ME,2006,Female,65,2.0
68043,ME,2007,Female,65,1.0
68044,ME,2008,Female,65,7.0
68058,MG,1995,Female,65,78.0
68061,MG,2001,Female,65,154.0
68062,MG,2006,Female,65,166.0
68077,MH,2002,Female,65,1.0
68078,MH,2004,Female,65,1.0
68079,MH,2005,Female,65,2.0
68080,MH,2006,Female,65,2.0
68085,MK,1995,Female,65,17.0
68086,MK,1997,Female,65,11.0
68087,MK,1999,Female,65,1.0
68088,MK,2000,Female,65,10.0
68089,MK,2001,Female,65,7.0
