,iso2,year,new_sp,new_sp_m04,new_sp_m514,new_sp_m1524,new_sp_m2534,new_sp_m3544,new_sp_m4554,new_sp_m5564,new_sp_m65,new_sp_mu,new_sp_f04,new_sp_f514,new_sp_f1524,new_sp_f2534,new_sp_f3544,new_sp_f4554,new_sp_f5564,new_sp_f65,new_sp_fu
4794,SO,2005,7068.0,0.0,0.0,1343.0,1114.0,725.0,458.0,330.0,319.0,0.0,0.0,0.0,752.0,636.0,436.0,292.0,212.0,157.0,0.0
4795,SO,2006,6861.0,0.0,0.0,1377.0,1121.0,647.0,436.0,309.0,336.0,0.0,0.0,0.0,668.0,628.0,432.0,269.0,171.0,131.0,0.0
4796,SO,2007,6130.0,0.0,0.0,1239.0,1008.0,578.0,407.0,296.0,289.0,0.0,0.0,0.0,602.0,520.0,378.0,243.0,181.0,129.0,0.0
4797,SO,2008,6520.0,0.0,0.0,1273.0,1067.0,635.0,422.0,314.0,298.0,0.0,0.0,0.0,604.0,587.0,439.0,285.0,191.0,151.0,0.0
4844,ST,2002,42.0,0.0,0.0,7.0,6.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,6.0,5.0,2.0,3.0,2.0,2.0,0.0
4846,ST,2004,50.0,0.0,0.0,5.0,7.0,6.0,5.0,2.0,3.0,0.0,0.0,0.0,4.0,5.0,5.0,2.0,1.0,1.0,0.0
4847,ST,2005,49.0,0.0,0.0,5.0,7.0,6.0,4.0,5.0,2.0,0.0,0.0,0.0,4.0,5.0,3.0,2.0,3.0,0.0,0.0
4848,ST,2006,36.0,0.0,0.0,5.0,8.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,1.0,1.0,0.0
4849,ST,2007,58.0,0.0,0.0,4.0,12.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,9.0,6.0,3.0,3.0,5.0,0.0,0.0
4850,ST,2008,52.0,0.0,0.0,5.0,13.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,5.0,6.0,6.0,2.0,0.0,0.0,0.0
4867,SV,1996,965.0,0.0,0.0,76.0,76.0,77.0,57.0,54.0,92.0,0.0,0.0,0.0,76.0,62.0,43.0,49.0,38.0,61.0,0.0
4870,SV,1999,1023.0,0.0,0.0,102.0,128.0,104.0,88.0,88.0,104.0,0.0,0.0,0.0,81.0,73.0,61.0,47.0,44.0,65.0,0.0
4871,SV,2000,1008.0,0.0,0.0,99.0,124.0,114.0,92.0,62.0,107.0,0.0,0.0,0.0,81.0,76.0,63.0,63.0,39.0,47.0,0.0
4872,SV,2001,1003.0,0.0,0.0,101.0,144.0,100.0,78.0,62.0,101.0,0.0,0.0,0.0,68.0,86.0,59.0,59.0,53.0,50.0,0.0
4873,SV,2002,980.0,0.0,0.0,85.0,127.0,101.0,91.0,59.0,93.0,0.0,0.0,0.0,80.0,84.0,61.0,49.0,51.0,85.0,0.0
4874,SV,2003,870.0,0.0,0.0,75.0,105.0,103.0,81.0,59.0,89.0,0.0,0.0,0.0,70.0,71.0,47.0,48.0,44.0,64.0,0.0
4875,SV,2004,926.0,0.0,0.0,92.0,121.0,90.0,84.0,77.0,91.0,0.0,0.0,0.0,64.0,73.0,55.0,44.0,48.0,67.0,0.0
4876,SV,2005,1059.0,0.0,0.0,97.0,140.0,128.0,104.0,74.0,117.0,0.0,0.0,0.0,85.0,82.0,59.0,50.0,42.0,70.0,0.0
4877,SV,2006,913.0,0.0,0.0,93.0,124.0,101.0,76.0,54.0,103.0,0.0,0.0,0.0,71.0,80.0,49.0,50.0,38.0,61.0,0.0
4895,SY,1996,1523.0,0.0,0.0,390.0,290.0,110.0,90.0,69.0,60.0,0.0,0.0,0.0,200.0,107.0,57.0,51.0,45.0,31.0,0.0
4901,SY,2002,1447.0,0.0,0.0,359.0,278.0,121.0,80.0,62.0,61.0,0.0,0.0,0.0,182.0,116.0,53.0,43.0,31.0,26.0,0.0
4902,SY,2003,1545.0,0.0,0.0,343.0,279.0,127.0,98.0,75.0,64.0,0.0,0.0,0.0,242.0,99.0,68.0,48.0,33.0,33.0,0.0
4903,SY,2004,1561.0,0.0,0.0,318.0,308.0,115.0,113.0,77.0,50.0,0.0,0.0,0.0,230.0,121.0,46.0,56.0,59.0,35.0,0.0
4904,SY,2005,1350.0,0.0,0.0,266.0,237.0,111.0,112.0,62.0,63.0,0.0,0.0,0.0,182.0,108.0,59.0,59.0,32.0,23.0,0.0
4916,SZ,1995,660.0,0.0,0.0,59.0,117.0,130.0,98.0,40.0,16.0,0.0,0.0,0.0,52.0,57.0,39.0,29.0,8.0,6.0,0.0
4928,SZ,2007,2764.0,2.0,29.0,223.0,479.0,344.0,182.0,57.0,27.0,0.0,5.0,42.0,411.0,576.0,232.0,98.0,39.0,18.0,0.0
4946,TC,2002,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4947,TC,2003,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
4949,TC,2006,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
4971,TD,1999,2920.0,0.0,0.0,172.0,414.0,957.0,477.0,42.0,4.0,0.0,0.0,0.0,28.0,230.0,458.0,78.0,16.0,11.0,0.0
4973,TD,2003,3599.0,0.0,0.0,256.0,428.0,549.0,303.0,191.0,78.0,0.0,0.0,0.0,206.0,363.0,497.0,259.0,151.0,51.0,0.0
4974,TD,2004,2270.0,0.0,0.0,141.0,466.0,415.0,207.0,61.0,29.0,0.0,0.0,0.0,89.0,317.0,262.0,129.0,25.0,16.0,0.0
4975,TD,2005,2516.0,0.0,0.0,194.0,535.0,409.0,229.0,123.0,82.0,0.0,0.0,0.0,148.0,298.0,211.0,148.0,59.0,27.0,0.0
4978,TD,2008,3309.0,0.0,0.0,0.0,0.0,1543.0,584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777.0,264.0,0.0,0.0,0.0
4998,TG,1999,904.0,0.0,0.0,92.0,169.0,124.0,80.0,42.0,37.0,0.0,0.0,0.0,88.0,123.0,64.0,32.0,25.0,10.0,0.0
5001,TG,2002,1203.0,0.0,0.0,140.0,239.0,166.0,104.0,55.0,40.0,0.0,0.0,0.0,125.0,148.0,79.0,43.0,29.0,13.0,0.0
5005,TG,2006,2131.0,0.0,0.0,174.0,358.0,344.0,183.0,94.0,79.0,0.0,0.0,0.0,214.0,268.0,170.0,96.0,58.0,49.0,0.0
5006,TG,2007,1796.0,0.0,0.0,156.0,309.0,276.0,170.0,73.0,66.0,0.0,0.0,0.0,184.0,256.0,150.0,67.0,35.0,30.0,0.0
5007,TG,2008,2234.0,0.0,0.0,194.0,379.0,338.0,214.0,113.0,78.0,0.0,0.0,0.0,202.0,302.0,170.0,94.0,47.0,59.0,0.0
5023,TH,1995,20273.0,0.0,0.0,1191.0,2936.0,2948.0,2434.0,2607.0,2346.0,0.0,0.0,0.0,741.0,888.0,782.0,936.0,1175.0,1178.0,0.0
5024,TH,1996,16997.0,0.0,0.0,1088.0,2857.0,2496.0,1935.0,2004.0,1772.0,0.0,0.0,0.0,598.0,844.0,683.0,718.0,918.0,980.0,0.0
5026,TH,1998,7962.0,0.0,0.0,427.0,1153.0,1098.0,892.0,945.0,985.0,0.0,0.0,0.0,297.0,401.0,317.0,386.0,475.0,558.0,0.0
5030,TH,2002,25593.0,0.0,0.0,1352.0,3805.0,3699.0,3155.0,2556.0,3077.0,0.0,0.0,0.0,897.0,1525.0,1212.0,1143.0,1307.0,1769.0,0.0
5031,TH,2003,28459.0,0.0,0.0,1636.0,4615.0,4259.0,3497.0,2740.0,3241.0,0.0,0.0,0.0,944.0,1678.0,1350.0,1279.0,1264.0,1866.0,0.0
5032,TH,2004,28421.0,0.0,0.0,1421.0,4211.0,4542.0,3831.0,2787.0,3379.0,0.0,0.0,0.0,951.0,1602.0,1335.0,1217.0,1203.0,1846.0,0.0
5034,TH,2006,29081.0,0.0,0.0,1276.0,3732.0,4664.0,4055.0,3084.0,3732.0,0.0,0.0,0.0,884.0,1542.0,1379.0,1349.0,1287.0,1989.0,0.0
5036,TH,2008,28788.0,0.0,0.0,1222.0,3374.0,4425.0,4164.0,3167.0,3836.0,0.0,0.0,0.0,865.0,1513.0,1345.0,1407.0,1276.0,2051.0,0.0
5053,TJ,1996,232.0,0.0,0.0,22.0,25.0,23.0,12.0,12.0,4.0,0.0,0.0,0.0,18.0,26.0,46.0,20.0,11.0,4.0,0.0
5055,TJ,1998,435.0,0.0,0.0,67.0,90.0,48.0,18.0,22.0,10.0,0.0,0.0,0.0,33.0,60.0,37.0,21.0,10.0,8.0,0.0
5059,TJ,2002,687.0,0.0,0.0,134.0,133.0,66.0,45.0,28.0,19.0,0.0,0.0,0.0,69.0,84.0,46.0,29.0,15.0,6.0,0.0
5064,TJ,2007,2228.0,0.0,0.0,413.0,361.0,194.0,132.0,63.0,65.0,0.0,0.0,0.0,329.0,243.0,154.0,92.0,61.0,87.0,0.0
5093,TL,2002,1090.0,0.0,0.0,119.0,145.0,119.0,107.0,58.0,35.0,0.0,0.0,0.0,118.0,124.0,88.0,91.0,40.0,13.0,0.0
5096,TL,2005,1035.0,0.0,0.0,136.0,149.0,116.0,119.0,52.0,47.0,0.0,0.0,0.0,127.0,90.0,76.0,60.0,18.0,29.0,0.0
5097,TL,2006,907.0,0.0,0.0,128.0,115.0,103.0,75.0,48.0,49.0,0.0,0.0,0.0,102.0,76.0,82.0,63.0,34.0,23.0,0.0
5098,TL,2007,1021.0,0.0,0.0,128.0,129.0,89.0,77.0,69.0,65.0,0.0,0.0,0.0,120.0,98.0,89.0,76.0,36.0,31.0,0.0
5099,TL,2008,867.0,0.0,0.0,115.0,88.0,93.0,73.0,52.0,54.0,0.0,0.0,0.0,87.0,72.0,85.0,67.0,35.0,36.0,0.0
5114,TM,1995,544.0,0.0,0.0,11.0,188.0,0.0,79.0,30.0,0.0,0.0,0.0,0.0,15.0,146.0,0.0,47.0,25.0,0.0,0.0
5115,TM,1996,557.0,0.0,0.0,15.0,114.0,101.0,44.0,37.0,23.0,0.0,0.0,0.0,12.0,75.0,72.0,25.0,19.0,18.0,0.0
5116,TM,1997,764.0,0.0,0.0,14.0,208.0,77.0,90.0,69.0,10.0,0.0,0.0,0.0,10.0,95.0,75.0,47.0,45.0,22.0,0.0
5117,TM,1998,790.0,0.0,0.0,100.0,210.0,131.0,64.0,48.0,12.0,0.0,0.0,0.0,59.0,69.0,43.0,28.0,16.0,8.0,0.0
5118,TM,1999,964.0,0.0,0.0,129.0,225.0,174.0,77.0,43.0,17.0,0.0,0.0,0.0,51.0,103.0,65.0,32.0,27.0,14.0,0.0
5119,TM,2000,1017.0,0.0,0.0,103.0,185.0,144.0,127.0,31.0,21.0,0.0,0.0,0.0,73.0,140.0,76.0,31.0,34.0,17.0,0.0
5120,TM,2001,1243.0,0.0,0.0,169.0,295.0,196.0,93.0,46.0,21.0,0.0,0.0,0.0,113.0,137.0,70.0,40.0,32.0,27.0,0.0
5121,TM,2002,1254.0,0.0,0.0,164.0,249.0,224.0,112.0,38.0,21.0,0.0,0.0,0.0,113.0,143.0,74.0,57.0,34.0,20.0,0.0
5122,TM,2003,1197.0,0.0,0.0,148.0,265.0,212.0,112.0,37.0,14.0,0.0,0.0,0.0,94.0,139.0,84.0,42.0,21.0,21.0,0.0
5123,TM,2004,1103.0,0.0,0.0,129.0,250.0,174.0,123.0,37.0,12.0,0.0,0.0,0.0,90.0,128.0,68.0,45.0,26.0,19.0,0.0
5125,TM,2006,1155.0,0.0,0.0,140.0,273.0,191.0,120.0,33.0,18.0,0.0,0.0,0.0,107.0,115.0,72.0,34.0,24.0,23.0,0.0
5127,TM,2008,1331.0,0.0,0.0,176.0,235.0,201.0,164.0,56.0,24.0,0.0,0.0,0.0,126.0,146.0,81.0,56.0,29.0,30.0,0.0
5149,TN,2001,1077.0,0.0,0.0,141.0,185.0,157.0,103.0,83.0,100.0,0.0,0.0,0.0,62.0,42.0,47.0,30.0,42.0,53.0,0.0
5150,TN,2002,927.0,0.0,0.0,112.0,184.0,153.0,99.0,67.0,65.0,0.0,0.0,0.0,55.0,50.0,36.0,28.0,34.0,37.0,0.0
5151,TN,2003,878.0,0.0,0.0,100.0,164.0,129.0,95.0,66.0,74.0,0.0,0.0,0.0,57.0,56.0,36.0,34.0,24.0,33.0,0.0
5152,TN,2004,944.0,0.0,0.0,100.0,181.0,128.0,123.0,62.0,91.0,0.0,0.0,0.0,44.0,55.0,39.0,47.0,19.0,39.0,0.0
5153,TN,2005,915.0,0.0,0.0,103.0,172.0,133.0,115.0,53.0,81.0,0.0,0.0,0.0,66.0,61.0,39.0,36.0,16.0,28.0,0.0
5154,TN,2006,922.0,0.0,0.0,125.0,174.0,119.0,111.0,58.0,85.0,0.0,0.0,0.0,53.0,52.0,33.0,33.0,33.0,38.0,0.0
5155,TN,2007,941.0,0.0,0.0,124.0,171.0,117.0,104.0,71.0,75.0,0.0,0.0,0.0,69.0,54.0,42.0,28.0,29.0,45.0,0.0
5172,TO,1995,9.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0
5175,TO,1998,16.0,0.0,0.0,2.0,3.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
5176,TO,1999,10.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
5177,TO,2000,15.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
5178,TO,2001,8.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
5179,TO,2002,23.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,10.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0
5180,TO,2003,11.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0
5182,TO,2005,11.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0
5183,TO,2006,14.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0
5184,TO,2007,14.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0
5185,TO,2008,11.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
5233,TT,2000,115.0,0.0,0.0,7.0,18.0,27.0,17.0,7.0,7.0,0.0,0.0,0.0,5.0,7.0,9.0,5.0,2.0,4.0,0.0
5236,TT,2003,77.0,0.0,0.0,9.0,13.0,10.0,13.0,10.0,6.0,0.0,0.0,0.0,2.0,2.0,0.0,8.0,1.0,2.0,0.0
5257,TV,1995,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
5266,TV,2005,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
5268,TV,2007,12.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0
5286,TZ,1996,21472.0,0.0,0.0,2176.0,4275.0,3107.0,1843.0,1109.0,656.0,0.0,0.0,0.0,2087.0,2885.0,1461.0,806.0,472.0,203.0,0.0
5291,TZ,2001,24685.0,0.0,0.0,2302.0,4912.0,3545.0,2031.0,1136.0,930.0,0.0,0.0,0.0,2117.0,3609.0,1847.0,891.0,522.0,319.0,0.0
5292,TZ,2002,24136.0,0.0,0.0,2309.0,4814.0,3525.0,2075.0,1211.0,944.0,0.0,0.0,0.0,1927.0,3511.0,1706.0,907.0,475.0,304.0,0.0
5293,TZ,2003,24899.0,0.0,0.0,2172.0,4964.0,3728.0,2166.0,1237.0,1025.0,0.0,0.0,0.0,2063.0,3504.0,1833.0,929.0,509.0,344.0,0.0
5294,TZ,2004,25823.0,0.0,0.0,2216.0,5203.0,3884.0,2254.0,1272.0,1129.0,0.0,0.0,0.0,1996.0,3537.0,1960.0,1011.0,544.0,329.0,0.0
5295,TZ,2005,25264.0,0.0,0.0,2062.0,4939.0,4025.0,2310.0,1279.0,1054.0,0.0,0.0,0.0,1852.0,3521.0,1892.0,968.0,547.0,354.0,0.0
5296,TZ,2006,24724.0,0.0,0.0,2060.0,4926.0,3832.0,2154.0,1348.0,1029.0,0.0,0.0,0.0,1745.0,3326.0,1970.0,995.0,507.0,335.0,0.0
5297,TZ,2007,24520.0,0.0,0.0,2021.0,4665.0,3855.0,2231.0,1317.0,1066.0,0.0,0.0,0.0,1735.0,3388.0,1945.0,947.0,535.0,388.0,0.0
5298,TZ,2008,24171.0,0.0,0.0,1963.0,4595.0,3874.0,2349.0,1230.0,1077.0,0.0,0.0,0.0,1663.0,3152.0,1901.0,964.0,564.0,415.0,0.0
5314,UA,1995,8263.0,0.0,0.0,385.0,1076.0,2064.0,1515.0,1087.0,437.0,0.0,0.0,0.0,314.0,380.0,327.0,182.0,185.0,280.0,0.0
5317,UA,1998,10586.0,0.0,0.0,687.0,1500.0,2460.0,1873.0,1140.0,576.0,0.0,0.0,0.0,468.0,556.0,431.0,248.0,194.0,393.0,0.0
5318,UA,1999,10412.0,0.0,0.0,661.0,1463.0,2351.0,1825.0,1067.0,557.0,0.0,0.0,0.0,485.0,577.0,478.0,297.0,222.0,393.0,0.0
5319,UA,2000,10738.0,0.0,0.0,693.0,1552.0,2385.0,2007.0,1062.0,532.0,0.0,0.0,0.0,487.0,590.0,447.0,298.0,218.0,405.0,0.0
5322,UA,2003,12785.0,0.0,0.0,850.0,2033.0,2808.0,2634.0,983.0,617.0,0.0,0.0,0.0,514.0,745.0,557.0,363.0,221.0,421.0,0.0
5325,UA,2006,14206.0,0.0,0.0,926.0,2522.0,2979.0,2714.0,1087.0,568.0,0.0,0.0,0.0,600.0,909.0,704.0,446.0,246.0,481.0,0.0
5344,UG,1998,18222.0,0.0,0.0,1512.0,3672.0,2491.0,1429.0,676.0,428.0,0.0,0.0,0.0,1682.0,2760.0,1441.0,744.0,395.0,191.0,0.0
5353,UG,2007,21303.0,0.0,0.0,1741.0,4406.0,3551.0,1681.0,766.0,505.0,0.0,0.0,0.0,1874.0,3008.0,1742.0,824.0,382.0,246.0,0.0
5399,UY,1995,349.0,0.0,0.0,28.0,40.0,35.0,49.0,38.0,50.0,0.0,0.0,0.0,21.0,26.0,18.0,12.0,9.0,17.0,0.0
5400,UY,1996,426.0,0.0,0.0,34.0,43.0,58.0,59.0,53.0,42.0,0.0,0.0,0.0,24.0,35.0,17.0,21.0,10.0,22.0,0.0
5401,UY,1997,423.0,0.0,0.0,37.0,44.0,53.0,53.0,55.0,53.0,0.0,0.0,0.0,26.0,28.0,29.0,12.0,8.0,17.0,0.0
5402,UY,1998,374.0,0.0,0.0,30.0,47.0,52.0,47.0,38.0,39.0,0.0,0.0,0.0,30.0,29.0,15.0,14.0,6.0,23.0,0.0
5403,UY,1999,392.0,0.0,0.0,45.0,48.0,42.0,46.0,48.0,41.0,0.0,0.0,0.0,20.0,25.0,33.0,14.0,11.0,14.0,0.0
5404,UY,2000,348.0,0.0,0.0,36.0,48.0,45.0,41.0,30.0,34.0,0.0,0.0,0.0,28.0,22.0,21.0,13.0,12.0,16.0,0.0
5405,UY,2001,340.0,0.0,0.0,33.0,38.0,49.0,42.0,31.0,44.0,0.0,0.0,0.0,25.0,31.0,7.0,15.0,3.0,16.0,0.0
5406,UY,2002,308.0,0.0,0.0,33.0,33.0,37.0,36.0,23.0,32.0,0.0,0.0,0.0,25.0,25.0,20.0,10.0,11.0,21.0,0.0
5408,UY,2004,373.0,0.0,0.0,38.0,59.0,53.0,48.0,26.0,40.0,0.0,0.0,0.0,34.0,25.0,12.0,17.0,11.0,7.0,0.0
5409,UY,2005,355.0,0.0,0.0,42.0,48.0,39.0,45.0,34.0,36.0,0.0,0.0,0.0,33.0,30.0,17.0,9.0,8.0,12.0,0.0
5410,UY,2006,305.0,0.0,0.0,38.0,53.0,34.0,30.0,38.0,29.0,0.0,0.0,0.0,21.0,19.0,11.0,6.0,11.0,10.0,0.0
5411,UY,2007,380.0,0.0,0.0,39.0,69.0,37.0,50.0,39.0,39.0,0.0,0.0,0.0,23.0,26.0,22.0,14.0,7.0,13.0,0.0
5428,UZ,1996,3350.0,0.0,0.0,96.0,1042.0,650.0,0.0,196.0,0.0,0.0,0.0,0.0,87.0,799.0,324.0,0.0,149.0,0.0,0.0
5432,UZ,2000,3825.0,0.0,0.0,351.0,749.0,510.0,346.0,213.0,107.0,0.0,0.0,0.0,261.0,547.0,288.0,213.0,112.0,111.0,0.0
5435,UZ,2003,4690.0,0.0,0.0,487.0,828.0,595.0,412.0,253.0,220.0,0.0,0.0,0.0,360.0,588.0,353.0,210.0,172.0,174.0,0.0
5436,UZ,2004,5119.0,0.0,0.0,512.0,835.0,607.0,502.0,275.0,252.0,0.0,0.0,0.0,430.0,600.0,341.0,274.0,211.0,226.0,0.0
5459,VC,1998,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5461,VC,2000,9.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5462,VC,2001,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5464,VC,2003,6.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
5467,VC,2006,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5489,VE,1999,3670.0,0.0,0.0,378.0,452.0,420.0,368.0,283.0,346.0,0.0,0.0,0.0,283.0,315.0,195.0,169.0,134.0,267.0,0.0
5492,VE,2002,3444.0,0.0,0.0,339.0,429.0,425.0,380.0,246.0,313.0,0.0,0.0,0.0,274.0,280.0,218.0,158.0,123.0,198.0,0.0
5493,VE,2003,3882.0,0.0,0.0,361.0,459.0,453.0,405.0,284.0,316.0,0.0,0.0,0.0,340.0,355.0,240.0,204.0,140.0,240.0,0.0
5494,VE,2004,3776.0,0.0,0.0,373.0,454.0,459.0,407.0,272.0,316.0,0.0,0.0,0.0,311.0,324.0,239.0,184.0,135.0,242.0,0.0
5495,VE,2005,3653.0,0.0,0.0,312.0,395.0,413.0,402.0,265.0,332.0,0.0,0.0,0.0,351.0,299.0,267.0,183.0,146.0,216.0,0.0
5500,VG,2000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5502,VG,2002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5504,VG,2004,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5522,VI,1995,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5523,VI,1996,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5543,VN,1996,48911.0,0.0,0.0,1994.0,5716.0,7137.0,5170.0,5839.0,6292.0,0.0,0.0,0.0,1127.0,2606.0,3045.0,2504.0,3360.0,3938.0,0.0
5546,VN,1999,53805.0,0.0,0.0,2254.0,6355.0,8392.0,6465.0,5530.0,7371.0,0.0,0.0,0.0,1361.0,2511.0,3029.0,2549.0,3034.0,4828.0,0.0
5547,VN,2000,53169.0,0.0,0.0,2367.0,6147.0,8209.0,6713.0,5150.0,7712.0,0.0,0.0,0.0,1334.0,2320.0,2754.0,2594.0,2847.0,4907.0,0.0
5550,VN,2003,55937.0,0.0,0.0,3475.0,7036.0,8486.0,7965.0,5066.0,7793.0,0.0,0.0,0.0,1659.0,2262.0,2327.0,2574.0,2283.0,4896.0,0.0
5553,VN,2006,56437.0,0.0,0.0,3761.0,7549.0,8931.0,8717.0,5037.0,7408.0,0.0,0.0,0.0,1827.0,2381.0,2036.0,2283.0,1996.0,4400.0,0.0
5555,VN,2008,53484.0,0.0,0.0,3401.0,7148.0,8230.0,8811.0,5158.0,6667.0,0.0,0.0,0.0,1993.0,2416.0,1820.0,2087.0,1858.0,3811.0,0.0
5571,VU,1995,30.0,0.0,0.0,6.0,2.0,5.0,3.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,0.0
5572,VU,1996,50.0,0.0,0.0,4.0,2.0,6.0,4.0,4.0,1.0,0.0,0.0,0.0,10.0,3.0,5.0,3.0,4.0,0.0,0.0
5574,VU,1998,38.0,0.0,0.0,4.0,5.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,9.0,4.0,1.0,0.0,1.0,0.0
5577,VU,2001,57.0,0.0,0.0,7.0,5.0,4.0,8.0,6.0,1.0,0.0,0.0,0.0,10.0,4.0,3.0,2.0,1.0,4.0,0.0
5578,VU,2002,38.0,0.0,0.0,7.0,2.0,3.0,10.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,5.0,0.0,3.0,1.0,0.0
5579,VU,2003,40.0,0.0,0.0,2.0,4.0,7.0,5.0,2.0,3.0,0.0,0.0,0.0,4.0,4.0,3.0,2.0,1.0,2.0,0.0
5580,VU,2004,59.0,0.0,0.0,7.0,11.0,2.0,6.0,3.0,5.0,0.0,0.0,0.0,5.0,8.0,2.0,2.0,2.0,2.0,0.0
5581,VU,2005,35.0,0.0,0.0,4.0,5.0,5.0,0.0,4.0,1.0,0.0,0.0,0.0,5.0,1.0,2.0,4.0,1.0,2.0,0.0
5582,VU,2006,42.0,0.0,0.0,5.0,3.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,7.0,9.0,2.0,4.0,0.0,0.0,0.0
5583,VU,2007,41.0,0.0,0.0,3.0,2.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,6.0,8.0,1.0,6.0,1.0,2.0,0.0
5584,VU,2008,45.0,0.0,1.0,4.0,4.0,3.0,5.0,4.0,3.0,0.0,0.0,4.0,3.0,4.0,1.0,3.0,5.0,1.0,0.0
5600,WF,1997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5603,WF,2003,7.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
